0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
0.203078994,0.203078994,0.203078994,0.203078994,0.157589681,0.099015028,0.08869808,0.051130841,0.049659459,0.043150862,0.043150862,0.043150862
